"zcta","state","puma22","stab","ZIPName","PUMA22name","pop20","afact"
"29939","45","01901","SC","Scotia, SC (PO boxes)","Allendale, Bamberg, Colleton, Hampton & Beaufort (East) Counties--Port Royal Cities",202,1 
"29940","45","01901","SC","Seabrook, SC","Allendale, Bamberg, Colleton, Hampton & Beaufort (East) Counties--Port Royal Cities",3789,1 
"29941","45","01901","SC","Sheldon, SC","Allendale, Bamberg, Colleton, Hampton & Beaufort (East) Counties--Port Royal Cities",304,1 
"29943","45","02001","SC","Tillman, SC","Jasper and Beaufort (West) Counties--Bluffton and Hilton Head Cities",396,1 
"29944","45","01901","SC","Varnville, SC","Allendale, Bamberg, Colleton, Hampton & Beaufort (East) Counties--Port Royal Cities",4447,0.9761 
"29944","45","02001","SC","Varnville, SC","Jasper and Beaufort (West) Counties--Bluffton and Hilton Head Cities",109,0.0239 
"29945","45","01901","SC","Yemassee, SC","Allendale, Bamberg, Colleton, Hampton & Beaufort (East) Counties--Port Royal Cities",3800,0.9033 
"29945","45","02001","SC","Yemassee, SC","Jasper and Beaufort (West) Counties--Bluffton and Hilton Head Cities",407,0.0967 
"30002","13","01502","GA","Avondale Estates, GA","Atlanta Regional Commission (Central)--DeKalb County (East)--Tucker, Clarkston Cities",415,0.068 
"30002","13","01503","GA","Avondale Estates, GA","Atlanta Regional Commission (Central)--DeKalb County (Central)",2733,0.4478 
"30002","13","01504","GA","Avondale Estates, GA","Atlanta Regional Commission (Central)--DeKalb County (West)--Atlanta & Decatur Cities",2955,0.4842 
"30004","13","00701","GA","Alpharetta, GA","Atlanta Regional Commission (Northeast)--Forsyth County (North)",2576,0.0375 
"30004","13","00702","GA","Alpharetta, GA","Atlanta Regional Commision (Northeast)--Forsyth County (South)--Cumming City",12167,0.1773 
"30004","13","00801","GA","Alpharetta, GA","Atlanta Regional Commission (Northwest)--Cherokee County--Ball Ground City",3271,0.0477 
"30004","13","01401","GA","Alpharetta, GA","Atlanta Regional Commission (Central)--Fulton County (Northwest)--Roswell & Milton PU",45619,0.6649 
"30004","13","01402","GA","Alpharetta, GA","Atlanta Regional Commission--Fulton County (Northeast)--Johns Creek & Alpharetta",4974,0.0725 
"30005","13","00702","GA","Alpharetta, GA","Atlanta Regional Commision (Northeast)--Forsyth County (South)--Cumming City",7350,0.187 
"30005","13","01402","GA","Alpharetta, GA","Atlanta Regional Commission--Fulton County (Northeast)--Johns Creek & Alpharetta",31958,0.813 
"30008","13","01303","GA","Marietta, GA","Atlanta Regional Commission (Northwest)--Cobb County (Central)--Marietta City",20769,0.6403 
"30008","13","01304","GA","Marietta, GA","Atlanta Regional Commission (Northwest)--Cobb County (Southwest)--Powder Springs City",9405,0.29 
"30008","13","01305","GA","Marietta, GA","Atlanta Regional Commission (Northwest)--Cobb County (Southeast)--Smyrna City",2261,0.0697 
"30009","13","01401","GA","Alpharetta, GA","Atlanta Regional Commission (Central)--Fulton County (Northwest)--Roswell & Milton PU",3723,0.1933 
"30009","13","01402","GA","Alpharetta, GA","Atlanta Regional Commission--Fulton County (Northeast)--Johns Creek & Alpharetta",15533,0.8067 
"30011","13","01602","GA","Auburn, GA","Atlanta Regional Commission (Northeast)--Gwinnett County (North)--Sugar Hill City PUM",1034,0.0549 
"30011","13","01603","GA","Auburn, GA","Atlanta Regional Commission (Northeast)--Gwinnett County (East)--Dacula, Grayson",6343,0.3369 
"30011","13","01700","GA","Auburn, GA","Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties",11450,0.6082 
"30012","13","01506","GA","Conyers, GA","Atlanta Regional Commission (Central)--DeKalb County (Southeast)--Stonecrest City PUM",393,0.013 
"30012","13","02000","GA","Conyers, GA","Northeast Georgia Regional Commission (Southwest)--Walton, Morgan & Jasper Counties P",298,0.0098 
"30012","13","02100","GA","Conyers, GA","Atlanta & Northeast Georgia Regional Commissions--Newton & Rockdale Counties",29616,0.9772 
"30013","13","02100","GA","Conyers, GA","Atlanta & Northeast Georgia Regional Commissions--Newton & Rockdale Counties",29181,1 
"30014","13","02000","GA","Covington, GA","Northeast Georgia Regional Commission (Southwest)--Walton, Morgan & Jasper Counties P",3592,0.0915 
"30014","13","02100","GA","Covington, GA","Atlanta & Northeast Georgia Regional Commissions--Newton & Rockdale Counties",35655,0.9085 
"30016","13","02100","GA","Covington, GA","Atlanta & Northeast Georgia Regional Commissions--Newton & Rockdale Counties",58428,1 
"30017","13","01603","GA","Grayson, GA","Atlanta Regional Commission (Northeast)--Gwinnett County (East)--Dacula, Grayson",19415,0.7879 
"30017","13","01607","GA","Grayson, GA","Atlanta Regional Commission (Northeast)--Gwinnett County (South)--Snellville City PUM",5227,0.2121 
"30018","13","02000","GA","Jersey, GA (PO boxes)","Northeast Georgia Regional Commission (Southwest)--Walton, Morgan & Jasper Counties P",77,1 
"30019","13","01603","GA","Dacula, GA","Atlanta Regional Commission (Northeast)--Gwinnett County (East)--Dacula, Grayson",50598,0.9968 
"30019","13","01604","GA","Dacula, GA","Atlanta Regional Commission (Northeast)--Gwinnett County (Central)--Lawrenceville PUM",17,0.0003 
"30019","13","02000","GA","Dacula, GA","Northeast Georgia Regional Commission (Southwest)--Walton, Morgan & Jasper Counties P",146,0.0029 
"30021","13","01502","GA","Clarkston, GA","Atlanta Regional Commission (Central)--DeKalb County (East)--Tucker, Clarkston Cities",24918,0.9794 
"30021","13","01503","GA","Clarkston, GA","Atlanta Regional Commission (Central)--DeKalb County (Central)",524,0.0206 
"30022","13","01401","GA","Alpharetta, GA","Atlanta Regional Commission (Central)--Fulton County (Northwest)--Roswell & Milton PU",7878,0.1182 
"30022","13","01402","GA","Alpharetta, GA","Atlanta Regional Commission--Fulton County (Northeast)--Johns Creek & Alpharetta",58789,0.8818 
"30024","13","00702","GA","Suwanee, GA","Atlanta Regional Commision (Northeast)--Forsyth County (South)--Cumming City",26957,0.3094 
"30024","13","01402","GA","Suwanee, GA","Atlanta Regional Commission--Fulton County (Northeast)--Johns Creek & Alpharetta",2871,0.033 
"30024","13","01601","GA","Suwanee, GA","Atlanta Regional Commission (Northeast)--Gwinnett County (West Central)--Duluth City",6282,0.0721 
"30024","13","01602","GA","Suwanee, GA","Atlanta Regional Commission (Northeast)--Gwinnett County (North)--Sugar Hill City PUM",41035,0.471 
"30024","13","01604","GA","Suwanee, GA","Atlanta Regional Commission (Northeast)--Gwinnett County (Central)--Lawrenceville PUM",2741,0.0315 
"30024","13","01605","GA","Suwanee, GA","Atlanta Regional Commission (Northeast)--Gwinnett County (Central)",7229,0.083 
"30025","13","02000","GA","Social Circle, GA","Northeast Georgia Regional Commission (Southwest)--Walton, Morgan & Jasper Counties P",7443,0.7136 
"30025","13","02100","GA","Social Circle, GA","Atlanta & Northeast Georgia Regional Commissions--Newton & Rockdale Counties",2987,0.2864 
"30028","13","00701","GA","Cumming, GA","Atlanta Regional Commission (Northeast)--Forsyth County (North)",29539,0.9743 
"30028","13","00702","GA","Cumming, GA","Atlanta Regional Commision (Northeast)--Forsyth County (South)--Cumming City",57,0.0019 
"30028","13","00801","GA","Cumming, GA","Atlanta Regional Commission (Northwest)--Cherokee County--Ball Ground City",722,0.0238 
"30030","13","01503","GA","Decatur, GA","Atlanta Regional Commission (Central)--DeKalb County (Central)",3155,0.0975 
"30030","13","01504","GA","Decatur, GA","Atlanta Regional Commission (Central)--DeKalb County (West)--Atlanta & Decatur Cities",29209,0.9025 
"30032","13","01502","GA","Decatur, GA","Atlanta Regional Commission (Central)--DeKalb County (East)--Tucker, Clarkston Cities",842,0.0188 
"30032","13","01503","GA","Decatur, GA","Atlanta Regional Commission (Central)--DeKalb County (Central)",13496,0.3019 
"30032","13","01504","GA","Decatur, GA","Atlanta Regional Commission (Central)--DeKalb County (West)--Atlanta & Decatur Cities",10361,0.2318 
"30032","13","01505","GA","Decatur, GA","Atlanta Regional Commission (Central)--DeKalb County (Southwest)",19998,0.4474 
"30033","13","01502","GA","Decatur, GA","Atlanta Regional Commission (Central)--DeKalb County (East)--Tucker, Clarkston Cities",2765,0.0833 
"30033","13","01503","GA","Decatur, GA","Atlanta Regional Commission (Central)--DeKalb County (Central)",26378,0.7948 
"30033","13","01504","GA","Decatur, GA","Atlanta Regional Commission (Central)--DeKalb County (West)--Atlanta & Decatur Cities",4046,0.1219 
"30034","13","01505","GA","Decatur, GA","Atlanta Regional Commission (Central)--DeKalb County (Southwest)",47450,1 
"30035","13","01503","GA","Decatur, GA","Atlanta Regional Commission (Central)--DeKalb County (Central)",4628,0.2041 
"30035","13","01505","GA","Decatur, GA","Atlanta Regional Commission (Central)--DeKalb County (Southwest)",11226,0.4952 
"30035","13","01506","GA","Decatur, GA","Atlanta Regional Commission (Central)--DeKalb County (Southeast)--Stonecrest City PUM",6817,0.3007 
"30038","13","01505","GA","Lithonia, GA","Atlanta Regional Commission (Central)--DeKalb County (Southwest)",2621,0.06 
"30038","13","01506","GA","Lithonia, GA","Atlanta Regional Commission (Central)--DeKalb County (Southeast)--Stonecrest City PUM",41062,0.94 
"30039","13","01506","GA","Snellville, GA","Atlanta Regional Commission (Central)--DeKalb County (Southeast)--Stonecrest City PUM",1174,0.024 
"30039","13","01607","GA","Snellville, GA","Atlanta Regional Commission (Northeast)--Gwinnett County (South)--Snellville City PUM",47759,0.976 
"30040","13","00701","GA","Cumming, GA","Atlanta Regional Commission (Northeast)--Forsyth County (North)",43385,0.5344 
"30040","13","00702","GA","Cumming, GA","Atlanta Regional Commision (Northeast)--Forsyth County (South)--Cumming City",37536,0.4623 
"30040","13","00801","GA","Cumming, GA","Atlanta Regional Commission (Northwest)--Cherokee County--Ball Ground City",270,0.0033 
"30041","13","00701","GA","Cumming, GA","Atlanta Regional Commission (Northeast)--Forsyth County (North)",11621,0.1603 
"30041","13","00702","GA","Cumming, GA","Atlanta Regional Commision (Northeast)--Forsyth County (South)--Cumming City",60868,0.8397 
"30043","13","01603","GA","Lawrenceville, GA","Atlanta Regional Commission (Northeast)--Gwinnett County (East)--Dacula, Grayson",2831,0.032 
"30043","13","01604","GA","Lawrenceville, GA","Atlanta Regional Commission (Northeast)--Gwinnett County (Central)--Lawrenceville PUM",47274,0.5345 
"30043","13","01605","GA","Lawrenceville, GA","Atlanta Regional Commission (Northeast)--Gwinnett County (Central)",38348,0.4335 
"30044","13","01604","GA","Lawrenceville, GA","Atlanta Regional Commission (Northeast)--Gwinnett County (Central)--Lawrenceville PUM",10394,0.1097 
"30044","13","01605","GA","Lawrenceville, GA","Atlanta Regional Commission (Northeast)--Gwinnett County (Central)",75030,0.7917 
"30044","13","01606","GA","Lawrenceville, GA","Atlanta Regional Commission (Northeast)--Gwinnett County (West Central)--Lilburn City",9146,0.0965 
"30044","13","01607","GA","Lawrenceville, GA","Atlanta Regional Commission (Northeast)--Gwinnett County (South)--Snellville City PUM",204,0.0022 
"30045","13","01603","GA","Lawrenceville, GA","Atlanta Regional Commission (Northeast)--Gwinnett County (East)--Dacula, Grayson",18778,0.4447 
"30045","13","01604","GA","Lawrenceville, GA","Atlanta Regional Commission (Northeast)--Gwinnett County (Central)--Lawrenceville PUM",23041,0.5456 
"30045","13","01607","GA","Lawrenceville, GA","Atlanta Regional Commission (Northeast)--Gwinnett County (South)--Snellville City PUM",411,0.0097 
"30046","13","01604","GA","Lawrenceville, GA","Atlanta Regional Commission (Northeast)--Gwinnett County (Central)--Lawrenceville PUM",40227,1 
"30047","13","01605","GA","Lilburn, GA","Atlanta Regional Commission (Northeast)--Gwinnett County (Central)",1348,0.0195 
"30047","13","01606","GA","Lilburn, GA","Atlanta Regional Commission (Northeast)--Gwinnett County (West Central)--Lilburn City",47420,0.6855 
"30047","13","01607","GA","Lilburn, GA","Atlanta Regional Commission (Northeast)--Gwinnett County (South)--Snellville City PUM",20404,0.295 
"30052","13","01603","GA","Loganville, GA","Atlanta Regional Commission (Northeast)--Gwinnett County (East)--Dacula, Grayson",19308,0.2594 
"30052","13","01607","GA","Loganville, GA","Atlanta Regional Commission (Northeast)--Gwinnett County (South)--Snellville City PUM",18418,0.2474 
"30052","13","02000","GA","Loganville, GA","Northeast Georgia Regional Commission (Southwest)--Walton, Morgan & Jasper Counties P",36175,0.4859 
"30052","13","02100","GA","Loganville, GA","Atlanta & Northeast Georgia Regional Commissions--Newton & Rockdale Counties",541,0.0073 
"30054","13","02000","GA","Oxford, GA","Northeast Georgia Regional Commission (Southwest)--Walton, Morgan & Jasper Counties P",2318,0.1831 
"30054","13","02100","GA","Oxford, GA","Atlanta & Northeast Georgia Regional Commissions--Newton & Rockdale Counties",10341,0.8169 
"30055","13","02000","GA","Mansfield, GA","Northeast Georgia Regional Commission (Southwest)--Walton, Morgan & Jasper Counties P",2075,0.569 
"30055","13","02100","GA","Mansfield, GA","Atlanta & Northeast Georgia Regional Commissions--Newton & Rockdale Counties",1572,0.431 
"30056","13","02000","GA","Newborn, GA","Northeast Georgia Regional Commission (Southwest)--Walton, Morgan & Jasper Counties P",1558,0.5803 
"30056","13","02100","GA","Newborn, GA","Atlanta & Northeast Georgia Regional Commissions--Newton & Rockdale Counties",1127,0.4197 
"30058","13","01506","GA","Lithonia, GA","Atlanta Regional Commission (Central)--DeKalb County (Southeast)--Stonecrest City PUM",59346,0.9983 
"30058","13","02100","GA","Lithonia, GA","Atlanta & Northeast Georgia Regional Commissions--Newton & Rockdale Counties",99,0.0017 
"30060","13","01303","GA","Marietta, GA","Atlanta Regional Commission (Northwest)--Cobb County (Central)--Marietta City",22492,0.5639 
"30060","13","01305","GA","Marietta, GA","Atlanta Regional Commission (Northwest)--Cobb County (Southeast)--Smyrna City",17398,0.4361 
"30062","13","01302","GA","Marietta, GA","Atlanta Regional Commission (Northwest)--Cobb County (Northeast)",46631,0.6971 
"30062","13","01303","GA","Marietta, GA","Atlanta Regional Commission (Northwest)--Cobb County (Central)--Marietta City",20258,0.3029 
"30064","13","01301","GA","Marietta, GA","Atlanta Regional Commission--Cobb County (Northwest)--Kennesaw & Acworth Cities",1928,0.0381 
"30064","13","01303","GA","Marietta, GA","Atlanta Regional Commission (Northwest)--Cobb County (Central)--Marietta City",16575,0.3278 
"30064","13","01304","GA","Marietta, GA","Atlanta Regional Commission (Northwest)--Cobb County (Southwest)--Powder Springs City",32065,0.6341 
"30066","13","01301","GA","Marietta, GA","Atlanta Regional Commission--Cobb County (Northwest)--Kennesaw & Acworth Cities",4710,0.0755 
"30066","13","01302","GA","Marietta, GA","Atlanta Regional Commission (Northwest)--Cobb County (Northeast)",42720,0.6844 
"30066","13","01303","GA","Marietta, GA","Atlanta Regional Commission (Northwest)--Cobb County (Central)--Marietta City",14987,0.2401 
"30067","13","01302","GA","Marietta, GA","Atlanta Regional Commission (Northwest)--Cobb County (Northeast)",18146,0.3808 
"30067","13","01303","GA","Marietta, GA","Atlanta Regional Commission (Northwest)--Cobb County (Central)--Marietta City",29507,0.6192 
"30068","13","01302","GA","Marietta, GA","Atlanta Regional Commission (Northwest)--Cobb County (Northeast)",27854,0.7988 
"30068","13","01303","GA","Marietta, GA","Atlanta Regional Commission (Northwest)--Cobb County (Central)--Marietta City",7016,0.2012 
"30070","13","02100","GA","Porterdale, GA (PO boxes)","Atlanta & Northeast Georgia Regional Commissions--Newton & Rockdale Counties",80,1 
"30071","13","01601","GA","Norcross, GA","Atlanta Regional Commission (Northeast)--Gwinnett County (West Central)--Duluth City",25629,1 
"30072","13","01502","GA","Pine Lake, GA (PO boxes)","Atlanta Regional Commission (Central)--DeKalb County (East)--Tucker, Clarkston Cities",625,1 
